Tools,Port 0x01: JJH Probe  s/n:3E4C880C,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Passive Strays,Frame,Time [sec],Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427420,1781282723.668633879,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427420,1781282723.668633879,1,OK,0.8935177,0.4312762,0.1193715,-0.0371137,98.683,223.041,-1677.063,0.4422281,3,OK,98.719,222.826,-1677.353,OK,50.248,165.960,-1736.641,OK,11.654,219.584,-1655.238,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427420,1781282723.668633879,1,OK,0.8186647,-0.5386230,-0.0531976,-0.1919462,77.545,-297.424,-1497.634,0.6691244,3,OK,78.027,-297.768,-1497.022,OK,53.653,-254.317,-1584.658,OK,-8.682,-273.408,-1525.044,Passive Strays,843427420,1781282723.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.254,521.649,-2091.865,OK,362.321,571.364,-2129.098,Saturated,355.725,496.701,-2138.107
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427423,1781282723.718594022,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427423,1781282723.718594022,1,OK,0.8934230,0.4313972,0.1195833,-0.0373060,98.714,223.060,-1676.858,0.4303085,3,OK,98.740,222.854,-1677.135,OK,50.227,165.996,-1736.433,OK,11.714,219.616,-1654.989,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427423,1781282723.718594022,1,OK,0.8122937,-0.5493319,-0.0568982,-0.1875527,77.857,-292.672,-1497.495,0.6739548,3,OK,78.334,-292.994,-1496.879,OK,53.485,-252.043,-1585.589,OK,-8.618,-270.047,-1525.312,Passive Strays,843427423,1781282723.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.265,521.626,-2091.705,OK,362.328,571.371,-2129.138,Saturated,355.734,496.687,-2138.074
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427426,1781282723.768594022,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427426,1781282723.768594022,1,OK,0.8935150,0.4311963,0.1196183,-0.0373127,98.719,223.082,-1676.771,0.4527169,3,OK,98.751,222.873,-1677.053,OK,50.224,166.007,-1736.291,OK,11.724,219.624,-1654.918,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427426,1781282723.768594022,1,OK,0.8057864,-0.5598005,-0.0604263,-0.1835218,78.135,-287.997,-1497.663,0.7254180,3,OK,78.609,-288.321,-1496.985,OK,53.336,-249.800,-1586.821,OK,-8.543,-266.701,-1525.854,Passive Strays,843427426,1781282723.768,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.271,521.701,-2091.912,OK,362.328,571.400,-2129.152,Saturated,355.723,496.710,-2138.091
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427429,1781282723.818594022,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427429,1781282723.818594022,1,OK,0.8932744,0.4317637,0.1193549,-0.0373548,98.768,223.022,-1676.719,0.4344472,3,OK,98.795,222.820,-1676.989,OK,50.270,166.024,-1736.347,OK,11.769,219.585,-1654.898,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427429,1781282723.818594022,1,OK,0.7990085,-0.5703012,-0.0633153,-0.1798141,78.528,-283.214,-1498.021,0.7723570,3,OK,78.996,-283.537,-1497.280,OK,53.297,-247.456,-1588.157,OK,-8.324,-263.139,-1526.506,Passive Strays,843427429,1781282723.818,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.277,521.649,-2091.796,OK,362.327,571.379,-2129.060,Saturated,355.744,496.711,-2138.107
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427432,1781282723.868594023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427432,1781282723.868594023,1,OK,0.8929553,0.4323996,0.1194405,-0.0373543,98.771,223.054,-1676.734,0.4365092,3,OK,98.796,222.841,-1677.019,OK,50.275,166.147,-1736.437,OK,11.759,219.606,-1654.883,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427432,1781282723.868594023,1,OK,0.7928189,-0.5797780,-0.0672333,-0.1754291,78.421,-279.042,-1498.835,0.8215532,3,OK,78.882,-279.356,-1498.046,OK,52.810,-245.650,-1589.856,OK,-8.637,-260.373,-1527.626,Passive Strays,843427432,1781282723.868,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.259,521.616,-2091.796,OK,362.331,571.352,-2129.122,Saturated,355.746,496.666,-2138.117
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427435,1781282723.918594023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427435,1781282723.918594023,1,OK,0.8929369,0.4323523,0.1197911,-0.0372187,98.763,223.080,-1676.807,0.4145250,3,OK,98.801,222.875,-1677.087,OK,50.272,166.125,-1736.514,OK,11.748,219.598,-1654.888,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427435,1781282723.918594023,1,OK,0.7864465,-0.5891063,-0.0699171,-0.1719513,78.673,-274.849,-1499.278,0.9016706,3,OK,79.131,-275.164,-1498.408,OK,52.712,-243.707,-1591.128,OK,-8.551,-257.324,-1528.254,Passive Strays,843427435,1781282723.918,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.252,521.684,-2091.785,OK,362.322,571.403,-2129.090,Saturated,355.735,496.738,-2138.127
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427438,1781282723.968594022,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427438,1781282723.968594022,1,OK,0.8927108,0.4327837,0.1198380,-0.0374764,98.801,223.078,-1676.449,0.3991886,3,OK,98.831,222.891,-1676.703,OK,50.237,166.192,-1736.200,OK,11.820,219.616,-1654.523,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427438,1781282723.968594022,1,OK,0.7809150,-0.5970836,-0.0734877,-0.1681142,78.688,-271.142,-1499.694,0.9255409,3,OK,79.153,-271.444,-1498.792,OK,52.425,-242.099,-1592.181,OK,-8.683,-254.856,-1528.941,Passive Strays,843427438,1781282723.968,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.258,521.656,-2091.775,OK,362.333,571.376,-2129.129,Saturated,355.732,496.711,-2138.092
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427441,1781282724.018594022,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427441,1781282724.018594022,1,OK,0.8926612,0.4327673,0.1203132,-0.0373240,98.774,223.018,-1676.552,0.3969266,3,OK,98.808,222.817,-1676.826,OK,50.232,166.100,-1736.286,OK,11.780,219.514,-1654.528,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427441,1781282724.018594022,1,OK,0.7755571,-0.6046146,-0.0760446,-0.1648317,78.844,-267.770,-1500.040,0.9842905,3,OK,79.304,-268.066,-1499.080,OK,52.290,-240.652,-1593.122,OK,-8.663,-252.528,-1529.408,Passive Strays,843427441,1781282724.018,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.249,521.615,-2091.744,OK,362.327,571.360,-2129.140,Saturated,355.726,496.680,-2138.080
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427444,1781282724.068594022,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427444,1781282724.068594022,1,OK,0.8927457,0.4325770,0.1203677,-0.0373332,98.786,223.065,-1676.520,0.4260359,3,OK,98.820,222.855,-1676.806,OK,50.239,166.145,-1736.190,OK,11.799,219.546,-1654.510,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427444,1781282724.068594022,1,OK,0.7708217,-0.6110976,-0.0787830,-0.1618235,78.813,-264.770,-1500.603,1.0023502,3,OK,79.273,-265.050,-1499.623,OK,52.046,-239.389,-1594.142,OK,-8.801,-250.511,-1530.140,Passive Strays,843427444,1781282724.068,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.239,521.615,-2091.658,OK,362.317,571.375,-2129.103,Saturated,355.729,496.701,-2138.079
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427447,1781282724.118594023,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427447,1781282724.118594023,1,OK,0.8923964,0.4332920,0.1203228,-0.0375381,98.819,223.078,-1676.233,0.4346528,3,OK,98.847,222.867,-1676.517,OK,50.224,166.286,-1735.969,OK,11.845,219.568,-1654.232,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427447,1781282724.118594023,1,OK,0.7663647,-0.6170493,-0.0811828,-0.1592001,78.781,-261.966,-1501.231,1.0628762,3,OK,79.250,-262.245,-1500.180,OK,51.821,-238.170,-1595.223,OK,-8.913,-248.582,-1530.908,Passive Strays,843427447,1781282724.118,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.262,521.689,-2091.848,OK,362.332,571.406,-2129.146,Saturated,355.750,496.750,-2138.174
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427450,1781282724.168594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427450,1781282724.168594019,1,OK,0.8923100,0.4334511,0.1204113,-0.0374722,98.813,223.046,-1676.295,0.4226799,3,OK,98.842,222.835,-1676.581,OK,50.229,166.258,-1736.066,OK,11.832,219.527,-1654.267,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427450,1781282724.168594019,1,OK,0.7622163,-0.6225483,-0.0833032,-0.1565899,78.739,-259.342,-1501.978,1.0639201,3,OK,79.214,-259.606,-1500.913,OK,51.567,-237.045,-1596.277,OK,-9.034,-246.779,-1531.764,Passive Strays,843427450,1781282724.168,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.227,521.628,-2091.655,OK,362.312,571.379,-2129.116,Saturated,355.720,496.700,-2138.100
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427453,1781282724.218594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427453,1781282724.218594019,1,OK,0.8924781,0.4331978,0.1201226,-0.0373239,98.791,223.036,-1676.453,0.4279071,3,OK,98.829,222.825,-1676.743,OK,50.251,166.213,-1736.218,OK,11.786,219.520,-1654.481,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427453,1781282724.218594019,1,OK,0.7580956,-0.6279165,-0.0854559,-0.1539778,78.660,-256.863,-1502.717,1.1054819,3,OK,79.125,-257.115,-1501.618,OK,51.315,-236.036,-1597.370,OK,-9.200,-245.130,-1532.557,Passive Strays,843427453,1781282724.218,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.281,521.652,-2091.893,OK,362.329,571.369,-2129.158,Saturated,355.736,496.690,-2138.129
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427456,1781282724.268594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427456,1781282724.268594019,1,OK,0.8923167,0.4336386,0.1197014,-0.0374184,98.801,223.007,-1676.311,0.4012863,3,OK,98.827,222.813,-1676.573,OK,50.248,166.246,-1736.181,OK,11.808,219.530,-1654.406,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427456,1781282724.268594019,1,OK,0.7546113,-0.6324356,-0.0868556,-0.1517995,78.686,-254.724,-1503.186,1.1221821,3,OK,79.143,-254.961,-1502.078,OK,51.159,-235.121,-1598.075,OK,-9.259,-243.637,-1533.013,Passive Strays,843427456,1781282724.268,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.273,521.688,-2091.880,OK,362.329,571.390,-2129.121,Saturated,355.744,496.727,-2138.151
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427459,1781282724.318594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427459,1781282724.318594019,1,OK,0.8922958,0.4334275,0.1205962,-0.0374885,98.816,223.070,-1676.277,0.4381623,3,OK,98.848,222.852,-1676.572,OK,50.219,166.287,-1736.012,OK,11.838,219.532,-1654.226,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427459,1781282724.318594019,1,OK,0.7513471,-0.6364848,-0.0888195,-0.1499194,78.658,-252.747,-1503.528,1.1409708,3,OK,79.133,-252.977,-1502.382,OK,51.030,-234.300,-1598.642,OK,-9.321,-242.310,-1533.488,Passive Strays,843427459,1781282724.318,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.267,521.680,-2091.890,OK,362.329,571.408,-2129.208,Saturated,355.741,496.742,-2138.213
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427462,1781282724.368594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427462,1781282724.368594019,1,OK,0.8922693,0.4335142,0.1204919,-0.0374526,98.810,223.004,-1676.202,0.4279240,3,OK,98.837,222.793,-1676.488,OK,50.220,166.227,-1735.968,OK,11.838,219.469,-1654.171,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427462,1781282724.368594019,1,OK,0.7487923,-0.6397087,-0.0898136,-0.1483791,78.685,-251.353,-1503.847,1.2150500,3,OK,79.144,-251.580,-1502.645,OK,50.951,-233.774,-1599.210,OK,-9.356,-241.382,-1533.745,Passive Strays,843427462,1781282724.368,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.243,521.635,-2091.786,OK,362.305,571.354,-2129.050,Saturated,355.730,496.703,-2138.127
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427465,1781282724.418594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427465,1781282724.418594019,1,OK,0.8922865,0.4333609,0.1208970,-0.0375103,98.816,223.065,-1676.260,0.4250500,3,OK,98.852,222.847,-1676.557,OK,50.210,166.252,-1735.984,OK,11.838,219.523,-1654.137,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427465,1781282724.418594019,1,OK,0.7475758,-0.6411431,-0.0908061,-0.1477166,78.616,-250.571,-1504.019,1.2033777,3,OK,79.091,-250.795,-1502.808,OK,50.867,-233.434,-1599.438,OK,-9.415,-240.863,-1534.031,Passive Strays,843427465,1781282724.418,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.250,521.631,-2091.788,OK,362.314,571.366,-2129.109,Saturated,355.724,496.687,-2138.103
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427468,1781282724.468594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427468,1781282724.468594019,1,OK,0.8923806,0.4333117,0.1203816,-0.0374965,98.812,223.031,-1676.213,0.4448772,3,OK,98.841,222.814,-1676.506,OK,50.224,166.246,-1735.940,OK,11.834,219.508,-1654.206,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427468,1781282724.468594019,1,OK,0.7467374,-0.6422349,-0.0909251,-0.1471404,78.617,-250.076,-1504.266,1.2184278,3,OK,79.079,-250.297,-1503.052,OK,50.806,-233.223,-1599.743,OK,-9.445,-240.509,-1534.213,Passive Strays,843427468,1781282724.468,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.215,521.627,-2091.647,OK,362.310,571.389,-2129.143,Saturated,355.730,496.726,-2138.154
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427471,1781282724.518594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427471,1781282724.518594019,1,OK,0.8922887,0.4334899,0.1204506,-0.0374038,98.806,223.049,-1676.300,0.4256011,3,OK,98.836,222.839,-1676.586,OK,50.227,166.264,-1736.072,OK,11.828,219.512,-1654.276,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427471,1781282724.518594019,1,OK,0.7462568,-0.6428012,-0.0913024,-0.1468714,78.555,-249.825,-1504.432,1.2057494,3,OK,79.024,-250.041,-1503.229,OK,50.745,-233.148,-1599.919,OK,-9.516,-240.361,-1534.417,Passive Strays,843427471,1781282724.518,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.256,521.660,-2091.848,OK,362.317,571.375,-2129.141,Saturated,355.724,496.706,-2138.157
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427474,1781282724.568594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427474,1781282724.568594019,1,OK,0.8923782,0.4332191,0.1207383,-0.0374778,98.819,223.054,-1676.321,0.4487628,3,OK,98.849,222.825,-1676.631,OK,50.233,166.245,-1736.014,OK,11.838,219.512,-1654.241,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427474,1781282724.568594019,1,OK,0.7460267,-0.6431067,-0.0912465,-0.1467381,78.624,-249.666,-1504.395,1.2139134,3,OK,79.091,-249.883,-1503.184,OK,50.786,-233.060,-1599.898,OK,-9.455,-240.226,-1534.355,Passive Strays,843427474,1781282724.568,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.248,521.641,-2091.755,OK,362.318,571.402,-2129.202,Saturated,355.724,496.722,-2138.153
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427477,1781282724.618594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427477,1781282724.618594019,1,OK,0.8923952,0.4332470,0.1205248,-0.0374373,98.815,223.071,-1676.384,0.4231987,3,OK,98.846,222.858,-1676.673,OK,50.237,166.247,-1736.124,OK,11.833,219.544,-1654.336,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427477,1781282724.618594019,1,OK,0.7460201,-0.6431254,-0.0911908,-0.1467241,78.647,-249.682,-1504.289,1.2127171,3,OK,79.100,-249.897,-1503.086,OK,50.809,-233.076,-1599.796,OK,-9.428,-240.240,-1534.226,Passive Strays,843427477,1781282724.618,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.258,521.653,-2091.842,OK,362.322,571.375,-2129.152,Saturated,355.739,496.719,-2138.162
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427480,1781282724.668594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427480,1781282724.668594019,1,OK,0.8923930,0.4333549,0.1201349,-0.0374945,98.825,223.028,-1676.307,0.4149636,3,OK,98.856,222.831,-1676.576,OK,50.239,166.231,-1736.089,OK,11.848,219.529,-1654.335,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427480,1781282724.668594019,1,OK,0.7460594,-0.6430700,-0.0911979,-0.1467625,78.630,-249.757,-1504.305,1.2355571,3,OK,79.088,-249.976,-1503.075,OK,50.793,-233.131,-1599.842,OK,-9.442,-240.309,-1534.244,Passive Strays,843427480,1781282724.668,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.286,521.653,-2091.867,OK,362.333,571.383,-2129.167,Saturated,355.736,496.701,-2138.111
4,Port 0x01: JJH Probe  s/n:3E4C880C,843427483,1781282724.718594019,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,3,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Missing,-3.697314E28,-3.697314E28,-3.697314E28,Port 0x02: JJH T tibia tracker  s/n:3E4C8800,843427483,1781282724.718594019,1,OK,0.8923401,0.4335608,0.1197728,-0.0375332,98.827,222.991,-1676.251,0.4067414,3,OK,98.858,222.802,-1676.510,OK,50.244,166.231,-1736.091,OK,11.842,219.521,-1654.338,Port 0x03: JJH Y femur tracker  s/n:3E4C8801,843427483,1781282724.718594019,1,OK,0.7463369,-0.6427156,-0.0911477,-0.1469356,78.622,-249.882,-1504.316,1.2169797,3,OK,79.093,-250.100,-1503.105,OK,50.808,-233.168,-1599.809,OK,-9.457,-240.387,-1534.279,Passive Strays,843427483,1781282724.718,1,OK,1.0000000,0.0000000,0.0000000,0.0000000,0.000,0.000,0.000,0.0000000,3,OK,371.278,521.663,-2091.881,OK,362.340,571.378,-2129.140,Saturated,355.752,496.710,-2138.147
